dataset,query_id,financebench_id,company,doc_name,bank_name,query,ground_truth_chunk_id,top1_chunk_id,top5_chunk_ids,correct_at_1,ground_truth_rank_top5,diagnostic_category,latency_seconds,top1_latency_seconds,top5_latency_seconds,top1_input_tokens,top1_output_tokens,top5_input_tokens,top5_output_tokens
ESRS,"OTP Bank__OTP_Bank_0187__For ESRS S4 target reporting, has OTP Bank specified both a reference year and a defined end date for its objective to install cameras on its ATMs?",,OTP Bank,OTP Bank,OTP Bank,"For ESRS S4 target reporting, has OTP Bank specified both a reference year and a defined end date for its objective to install cameras on its ATMs?",OTP_Bank_0187,OTP_Bank_0187,OTP_Bank_0187|OTP_Bank_0186|OTP_Bank_0196|OTP_Bank_0031|OTP_Bank_0175,1,1.0,both_rank1,217.548,60.573,217.548,19777,2893,72404,12309
ESRS,"OTP Bank__OTP_Bank_0189__For ESRS S4 policy coverage, does OTP Bank impose the Responsible Marketing Policy as mandatory across its subsidiaries, or is adoption at subsidiary level only encouraged?",,OTP Bank,OTP Bank,OTP Bank,"For ESRS S4 policy coverage, does OTP Bank impose the Responsible Marketing Policy as mandatory across its subsidiaries, or is adoption at subsidiary level only encouraged?",OTP_Bank_0189,OTP_Bank_0189,OTP_Bank_0189|OTP_Bank_0030|OTP_Bank_0029|OTP_Bank_0193|OTP_Bank_0177,1,1.0,both_rank1,151.018,93.388,151.018,42260,5907,64342,9142
ESRS,"OTP Bank__OTP_Bank_0190__Under its ESRS S4-4 actions, does OTP Bank disclose that educating clients on digital self-service channels (such as ATMs, online, and mobile banking) is a defined operational duty for branch advisers and other advisory staff?",,OTP Bank,OTP Bank,OTP Bank,"Under its ESRS S4-4 actions, does OTP Bank disclose that educating clients on digital self-service channels (such as ATMs, online, and mobile banking) is a defined operational duty for branch advisers and other advisory staff?",OTP_Bank_0190,OTP_Bank_0190,OTP_Bank_0190|OTP_Bank_0189|OTP_Bank_0194|OTP_Bank_0193|OTP_Bank_0196,1,1.0,both_rank1,181.023,66.486,181.023,20784,4180,49397,10517
ESRS,OTP Bank__OTP_Bank_0195__Which internal system does OTP Bank use to keep current records of the rollout of accessibility support measures across its branch network?,,OTP Bank,OTP Bank,OTP Bank,Which internal system does OTP Bank use to keep current records of the rollout of accessibility support measures across its branch network?,OTP_Bank_0195,OTP_Bank_0031,OTP_Bank_0031|OTP_Bank_0195|OTP_Bank_0194|OTP_Bank_0196|OTP_Bank_0030,0,2.0,mrr_lower_only,125.024,33.481,125.024,17711,1829,55673,6598
ESRS,"OTP Bank__OTP_Bank_0196__For S4 disclosures, does OTP Bank’s computation of customer compensation explicitly exclude reimbursed transaction amounts from the total reported redress?",,OTP Bank,OTP Bank,OTP Bank,"For S4 disclosures, does OTP Bank’s computation of customer compensation explicitly exclude reimbursed transaction amounts from the total reported redress?",OTP_Bank_0196,OTP_Bank_0196,OTP_Bank_0196|OTP_Bank_0178|OTP_Bank_0177|OTP_Bank_0186|OTP_Bank_0175,1,1.0,both_rank1,168.631,30.779,168.631,13606,1648,49921,8511
ESRS,"OTP Bank__OTP_Bank_0201__For written submissions lodged via OTP Bank’s dedicated online Reporting System, is there a prescribed deadline to issue a receipt confirmation to the whistleblower, and what is that timeframe?",,OTP Bank,OTP Bank,OTP Bank,"For written submissions lodged via OTP Bank’s dedicated online Reporting System, is there a prescribed deadline to issue a receipt confirmation to the whistleblower, and what is that timeframe?",OTP_Bank_0201,OTP_Bank_0201,OTP_Bank_0201|OTP_Bank_0200_intro|OTP_Bank_0202|OTP_Bank_0033|OTP_Bank_0199,1,1.0,both_rank1,114.72,64.092,114.72,31859,3593,54092,6270
ESRS,"OTP Bank__OTP_Bank_0205__For OTP Bank’s AML/CFT whistleblowing channel, does the policy stipulate a maximum period to complete an internal investigation, and if yes, what is that period?",,OTP Bank,OTP Bank,OTP Bank,"For OTP Bank’s AML/CFT whistleblowing channel, does the policy stipulate a maximum period to complete an internal investigation, and if yes, what is that period?",OTP_Bank_0205,OTP_Bank_0207,OTP_Bank_0207|OTP_Bank_0206|OTP_Bank_0201|OTP_Bank_0200_intro|OTP_Bank_0033,0,,both_fail,102.155,51.927,102.155,28789,2916,49412,6646
ESRS,"OTP Bank__OTP_Bank_0208__In OTP Bank’s ESRS G1-4 disclosure regarding the two confirmed 2024 corruption/bribery incidents at Uzbek Ipoteka Bank, does the bank report that any business partner contracts were ended as a corrective action?",,OTP Bank,OTP Bank,OTP Bank,"In OTP Bank’s ESRS G1-4 disclosure regarding the two confirmed 2024 corruption/bribery incidents at Uzbek Ipoteka Bank, does the bank report that any business partner contracts were ended as a corrective action?",OTP_Bank_0208,OTP_Bank_0208,OTP_Bank_0208|OTP_Bank_0207|OTP_Bank_0036|OTP_Bank_0033|OTP_Bank_0035,1,1.0,both_rank1,202.396,72.445,202.396,28419,4160,71459,12536
ESRS,"OTP Bank__OTP_Bank_0209__For ESRS purposes on reporting significant legal exposures, does OTP Bank disclose a material antitrust (interchange fee) case against itself, stating that the 2009 GVH penalty was annulled with the paid amount refunded, and that a renewed procedure launched in 2021 remained pending in 2024?",,OTP Bank,OTP Bank,OTP Bank,"For ESRS purposes on reporting significant legal exposures, does OTP Bank disclose a material antitrust (interchange fee) case against itself, stating that the 2009 GVH penalty was annulled with the paid amount refunded, and that a renewed procedure launched in 2021 remained pending in 2024?",OTP_Bank_0209,OTP_Bank_0209,OTP_Bank_0209|OTP_Bank_0208|OTP_Bank_0033|OTP_Bank_0034|OTP_Bank_0035,1,1.0,both_rank1,195.042,88.254,195.042,29588,4221,61762,10027
ESRS,"OTP Bank__OTP_Bank_0210__For OTP Bank’s ESRS G1 reporting, when determining the coverage rate of anti-bribery/anti-corruption training for staff in higher-risk roles, does the calculation include both employees who completed the training during the reporting year and those mandated to attend it even if not finished by the reporting cut-off?",,OTP Bank,OTP Bank,OTP Bank,"For OTP Bank’s ESRS G1 reporting, when determining the coverage rate of anti-bribery/anti-corruption training for staff in higher-risk roles, does the calculation include both employees who completed the training during the reporting year and those mandated to attend it even if not finished by the reporting cut-off?",OTP_Bank_0210,OTP_Bank_0210,OTP_Bank_0210|OTP_Bank_0209|OTP_Bank_0202|OTP_Bank_0033|OTP_Bank_0206,1,1.0,both_rank1,121.211,76.956,121.211,23912,3508,47958,6167
ESRS,"PKO Bank Polski__PKO_Bank_Polski_0002__Under ESRS confidentiality provisions that allow redaction of trade secrets, did the PKO Bank Polski S.A. Group invoke this basis to exclude any disclosures related to intellectual property, know‑how, or innovation outcomes in its 2024 sustainability statement?",,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,"Under ESRS confidentiality provisions that allow redaction of trade secrets, did the PKO Bank Polski S.A. Group invoke this basis to exclude any disclosures related to intellectual property, know‑how, or innovation outcomes in its 2024 sustainability statement?",PKO_Bank_Polski_0002,PKO_Bank_Polski_0002,PKO_Bank_Polski_0002,1,1.0,both_rank1,144.561,40.856,144.561,19305,1965,46959,8441
ESRS,"PKO Bank Polski__PKO_Bank_Polski_0004__For GOV-2 purposes, has PKO Bank Polski’s Management Board formally endorsed the set of material impacts, risks, and opportunities identified through the 2024 double materiality assessment?",,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,"For GOV-2 purposes, has PKO Bank Polski’s Management Board formally endorsed the set of material impacts, risks, and opportunities identified through the 2024 double materiality assessment?",PKO_Bank_Polski_0004,PKO_Bank_Polski_0004,PKO_Bank_Polski_0004|PKO_Bank_Polski_0003|PKO_Bank_Polski_0011|PKO_Bank_Polski_0005|PKO_Bank_Polski_0016,1,1.0,both_rank1,110.421,45.408,110.421,26003,2701,75633,7092
ESRS,PKO Bank Polski__PKO_Bank_Polski_0010__Does PKO Bank Polski evidence that its double materiality assessment covered the entire group perimeter by applying the assessment at both the consolidated Group level and separately for each subsidiary?,,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,Does PKO Bank Polski evidence that its double materiality assessment covered the entire group perimeter by applying the assessment at both the consolidated Group level and separately for each subsidiary?,PKO_Bank_Polski_0010,PKO_Bank_Polski_0010,PKO_Bank_Polski_0010|PKO_Bank_Polski_0007|PKO_Bank_Polski_0008|PKO_Bank_Polski_0011|PKO_Bank_Polski_0016,1,1.0,both_rank1,129.656,46.743,129.656,21595,2379,62205,7215
ESRS,"PKO Bank Polski__PKO_Bank_Polski_0011__In its impact materiality methodology, does PKO Bank Polski apply a defined set of criteria—scale, scope, reversibility (as part of severity), and likelihood—each rated on a five-level scale, and then use expert-set thresholds with a explicit cut-off score to decide which impacts are material?",,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,"In its impact materiality methodology, does PKO Bank Polski apply a defined set of criteria—scale, scope, reversibility (as part of severity), and likelihood—each rated on a five-level scale, and then use expert-set thresholds with a explicit cut-off score to decide which impacts are material?",PKO_Bank_Polski_0011,PKO_Bank_Polski_0011,PKO_Bank_Polski_0011|PKO_Bank_Polski_0010|PKO_Bank_Polski_0012|PKO_Bank_Polski_0007|PKO_Bank_Polski_0008,1,1.0,both_rank1,147.425,50.08,147.425,21444,2208,65319,7965
ESRS,"PKO Bank Polski__PKO_Bank_Polski_0014__For ESRS climate-resilience disclosures, does PKO Bank Polski specify the scenario pathway and analytical model it used to evaluate acute physical climate risks to its own properties?",,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,"For ESRS climate-resilience disclosures, does PKO Bank Polski specify the scenario pathway and analytical model it used to evaluate acute physical climate risks to its own properties?",PKO_Bank_Polski_0014,PKO_Bank_Polski_0095,PKO_Bank_Polski_0095|PKO_Bank_Polski_0096|PKO_Bank_Polski_0079|PKO_Bank_Polski_0078|PKO_Bank_Polski_0077,0,,both_fail,256.17,256.169,256.169,88641,15389,88641,15389
ESRS,"PKO Bank Polski__PKO_Bank_Polski_0015__For the 2024 reporting year, has PKO Bank Polski utilised the ESRS phase‑in option to postpone disclosures under ESRS E1‑9 related to portfolio exposure to climate‑related physical risks (including the acute/chronic split, locations of materially exposed assets, energy efficiency of real estate collateral, and exposure to climate‑related opportunities)?",,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,"For the 2024 reporting year, has PKO Bank Polski utilised the ESRS phase‑in option to postpone disclosures under ESRS E1‑9 related to portfolio exposure to climate‑related physical risks (including the acute/chronic split, locations of materially exposed assets, energy efficiency of real estate collateral, and exposure to climate‑related opportunities)?",PKO_Bank_Polski_0015,PKO_Bank_Polski_0099,PKO_Bank_Polski_0099|PKO_Bank_Polski_0097|PKO_Bank_Polski_0098,0,,both_fail,306.533,58.442,306.533,17231,4024,81762,18573
ESRS,"PKO Bank Polski__PKO_Bank_Polski_0016__Evidence of governance sign-off: Did PKO Bank Polski secure formal approval by its Management Board for the stakeholder-engagement results underpinning its double materiality assessment, and on what date was this approval granted?",,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,"Evidence of governance sign-off: Did PKO Bank Polski secure formal approval by its Management Board for the stakeholder-engagement results underpinning its double materiality assessment, and on what date was this approval granted?",PKO_Bank_Polski_0016,PKO_Bank_Polski_0016,PKO_Bank_Polski_0016|PKO_Bank_Polski_0010|PKO_Bank_Polski_0011|PKO_Bank_Polski_0012|PKO_Bank_Polski_0004,1,1.0,both_rank1,110.295,34.155,110.295,21210,1686,57194,6182
ESRS,"PKO Bank Polski__PKO_Bank_Polski_0018__Within its 2025–2027 strategy, does PKO Bank Polski S.A. set a measurable target for the share of its loan portfolio that will be subject to a decarbonisation plan by 2027?",,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,"Within its 2025–2027 strategy, does PKO Bank Polski S.A. set a measurable target for the share of its loan portfolio that will be subject to a decarbonisation plan by 2027?",PKO_Bank_Polski_0018,PKO_Bank_Polski_0095,PKO_Bank_Polski_0094|PKO_Bank_Polski_0095|PKO_Bank_Polski_0080_intro|PKO_Bank_Polski_0083|PKO_Bank_Polski_0082,0,,both_fail,145.525,39.807,145.525,17887,2361,68768,9708
ESRS,"PKO Bank Polski__PKO_Bank_Polski_0023__Within its EU Taxonomy section, does PKO Bank Polski S.A. Group state that an activity qualifies as environmentally sustainable only if all four criteria are satisfied concurrently—namely, a material contribution to at least one of the six environmental objectives, no significant harm to the others, compliance with minimum safeguards, and alignment with the Commission’s technical screening criteria?",,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,"Within its EU Taxonomy section, does PKO Bank Polski S.A. Group state that an activity qualifies as environmentally sustainable only if all four criteria are satisfied concurrently—namely, a material contribution to at least one of the six environmental objectives, no significant harm to the others, compliance with minimum safeguards, and alignment with the Commission’s technical screening criteria?",PKO_Bank_Polski_0023,PKO_Bank_Polski_0023,PKO_Bank_Polski_0023|PKO_Bank_Polski_0024|PKO_Bank_Polski_0052|PKO_Bank_Polski_0025_intro|PKO_Bank_Polski_0093,1,1.0,both_rank1,141.36,29.549,141.36,12911,2052,95357,8978
ESRS,"PKO Bank Polski__PKO_Bank_Polski_0045__For ESRS scoping purposes, does PKO Bank Polski treat as in-scope for mandatory sustainability reporting those subsidiaries that are included in the consolidation perimeter of public‑interest parent companies of large groups under Articles 19a/29a of Directive 2013/34/EU?",,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,"For ESRS scoping purposes, does PKO Bank Polski treat as in-scope for mandatory sustainability reporting those subsidiaries that are included in the consolidation perimeter of public‑interest parent companies of large groups under Articles 19a/29a of Directive 2013/34/EU?",PKO_Bank_Polski_0045,PKO_Bank_Polski_0002,PKO_Bank_Polski_0002,0,,both_fail,113.024,47.106,113.024,19347,3299,36160,7482
ESRS,"PKO Bank Polski__PKO_Bank_Polski_0046__Where a client within the scope of Directive 2013/34/EU does not satisfy the Article 18 minimum safeguards, does PKO Bank Polski classify the client’s economic activities as EU Taxonomy-eligible but not aligned in its disclosures?",,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,"Where a client within the scope of Directive 2013/34/EU does not satisfy the Article 18 minimum safeguards, does PKO Bank Polski classify the client’s economic activities as EU Taxonomy-eligible but not aligned in its disclosures?",PKO_Bank_Polski_0046,PKO_Bank_Polski_0045,PKO_Bank_Polski_0046|PKO_Bank_Polski_0045|PKO_Bank_Polski_0047|PKO_Bank_Polski_0052|PKO_Bank_Polski_0048,0,1.0,mrr_rank1_only,142.531,55.876,142.531,28647,2512,96011,7845
ESRS,PKO Bank Polski__PKO_Bank_Polski_0052__Has PKO Bank Polski implemented a due diligence process to verify clients’ and counterparties’ conformity with the EU Taxonomy’s minimum safeguards?,,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,Has PKO Bank Polski implemented a due diligence process to verify clients’ and counterparties’ conformity with the EU Taxonomy’s minimum safeguards?,PKO_Bank_Polski_0052,PKO_Bank_Polski_0077,PKO_Bank_Polski_0052|PKO_Bank_Polski_0053|PKO_Bank_Polski_0077|PKO_Bank_Polski_0094|PKO_Bank_Polski_0093,0,1.0,mrr_rank1_only,171.16,42.361,171.16,20290,2832,87952,10679
ESRS,"PKO Bank Polski__PKO_Bank_Polski_0053__Under the credit portfolio classification approved by its Management Board in the first half of 2024, does PKO Bank Polski state that exposures meeting EU Taxonomy Article 3 criteria (its “dark green” category) are included in the Green Asset Ratio (GAR)?",,PKO Bank Polski,PKO Bank Polski,PKO Bank Polski,"Under the credit portfolio classification approved by its Management Board in the first half of 2024, does PKO Bank Polski state that exposures meeting EU Taxonomy Article 3 criteria (its “dark green” category) are included in the Green Asset Ratio (GAR)?",PKO_Bank_Polski_0053,PKO_Bank_Polski_0052,PKO_Bank_Polski_0053|PKO_Bank_Polski_0052|PKO_Bank_Polski_0023|PKO_Bank_Polski_0024|PKO_Bank_Polski_0074,0,1.0,mrr_rank1_only,166.48,61.314,166.48,29887,2756,100748,9734
